"","loan_amount","income","status"
"1249",506500,7380,0
"1250",686500,7380,1
"1251",416500,8940,0
"1252",116500,1980,0
"1253",546500,9060,1
"1254",216500,3480,0
"1255",126500,3000,0
"1256",636500,19860,0
"1257",376500,3840,0
"1258",436500,7740,0
"1259",416500,8880,0
"1260",376500,4380,0
"1261",146500,6840,0
"1262",116500,2760,0
"1263",236500,28320,0
"1264",256500,8340,0
"1265",566500,8400,1
"1266",206500,3120,0
"1267",346500,9600,0
"1268",306500,8760,0
"1269",296500,3900,0
"1270",146500,2400,0
"1271",616500,11160,1
"1272",206500,2880,0
"1273",286500,6240,0
"1274",166500,2040,0
"1275",386500,0,0
"1276",486500,8760,1
"1277",46500,6360,0
"1278",306500,3900,0
"1279",366500,6060,0
"1280",96500,1380,0
"1281",276500,4860,0
"1282",786500,15420,1
"1283",296500,4800,0
"1284",136500,5340,0
"1285",176500,2580,0
"1286",606500,16740,0
"1287",346500,4320,0
"1288",166500,6000,0
"1289",296500,4140,0
"1290",376500,12360,0
"1291",296500,5760,0
"1292",176500,2640,0
"1293",456500,11340,0
"1294",166500,1740,0
"1295",416500,9600,0
"1296",256500,4740,0
"1297",296500,7620,0
"1298",686500,12900,1
"1299",506500,7800,0
"1300",426500,7380,0
"1301",716500,10080,1
"1302",226500,3480,0
"1303",256500,6000,0
"1304",206500,8040,0
"1305",1606500,21900,1
"1306",126500,2220,0
"1307",136500,2940,0
"1308",276500,7500,0
"1309",186500,6000,0
"1310",406500,6900,0
"1311",96500,5880,0
"1312",386500,10680,0
"1313",306500,3420,0
"1314",426500,5220,0
"1315",326500,5580,0
"1316",226500,5400,0
"1317",466500,6600,0
"1318",196500,4260,0
"1319",136500,4620,0
"1320",266500,4380,0
"1321",106500,15660,0
"1322",656500,10140,0
"1323",306500,5700,0
"1324",206500,3840,0
"1325",196500,5820,0
"1326",766500,9240,0
"1327",216500,12000,0
"1328",456500,2580,0
"1329",406500,4380,0
"1330",386500,4680,0
"1331",396500,7260,0
"1332",146500,2280,0
"1333",666500,7800,1
"1334",526500,10260,0
"1335",366500,11820,0
"1336",216500,2400,0
"1337",376500,4020,0
"1338",406500,3720,0
"1339",146500,3480,0
"1340",466500,14700,0
"1341",756500,7560,1
"1342",276500,8100,0
"1343",116500,1560,0
"1344",256500,4020,0
"1345",156500,1680,0
"1346",326500,4560,0
"1347",486500,12540,0
"1348",206500,9240,0
"1349",316500,6420,0
"1350",356500,5640,0
"1351",716500,11220,1
"1352",246500,3780,0
"1353",116500,7800,0
"1354",146500,9660,0
"1355",356500,6300,0
"1356",646500,7500,1
"1357",206500,6780,0
"1358",206500,4440,0
"1359",276500,2580,0
"1360",486500,4740,0
"1361",316500,9480,0
"1362",446500,6240,0
"1363",376500,6900,0
"1364",176500,2700,0
"1365",546500,13620,1
"1366",486500,7260,1
"1367",196500,5280,0
"1368",96500,1140,0
"1369",606500,15300,0
"1370",456500,5340,0
"1371",216500,5580,0
"1372",126500,3600,0
"1373",136500,2760,0
"1374",256500,4380,0
"1375",246500,3780,0
"1376",206500,2460,0
"1377",136500,2340,0
"1378",226500,7620,0
"1379",106500,2580,0
"1380",186500,2340,0
"1381",126500,2460,0
"1382",166500,1920,0
"1383",596500,6960,0
"1384",256500,7200,0
"1385",456500,6840,0
"1386",206500,4980,0
"1387",146500,6180,0
"1388",576500,6960,0
"1389",296500,3840,0
"1390",606500,8280,1
"1391",136500,4920,0
"1392",236500,4500,0
"1393",136500,3900,0
"1394",396500,4920,0
"1395",186500,2640,0
"1396",116500,1980,0
"1397",726500,15540,1
"1398",166500,4080,0
"1399",256500,7260,0
"1400",206500,3000,0
"1401",216500,7500,0
"1402",516500,6240,1
"1403",366500,17160,0
"1404",256500,1800,0
"1405",616500,8340,1
"1406",316500,6420,0
"1407",636500,12540,0
"1408",506500,7500,0
"1409",196500,33240,0
"1410",126500,5640,0
"1411",206500,2820,0
"1412",476500,8040,0
"1413",186500,2880,0
"1414",366500,6720,0
"1415",136500,4380,0
"1416",696500,9600,1
"1417",656500,8820,1
"1418",706500,5400,1
"1419",396500,9720,0
"1420",116500,1320,0
"1421",516500,7560,0
"1422",266500,4620,0
"1423",106500,2820,0
"1424",396500,7140,0
"1425",416500,5220,0
"1426",256500,3120,0
"1427",596500,11940,1
"1428",616500,7140,1
"1429",326500,8280,0
"1430",446500,7320,0
"1431",486500,7620,1
"1432",846500,31920,1
"1433",306500,6060,0
"1434",306500,4860,0
"1435",366500,6240,0
"1436",406500,13560,0
"1437",486500,6900,0
"1438",786500,8940,1
"1439",216500,6540,0
"1440",486500,6780,0
"1441",206500,2880,0
"1442",446500,4500,0
"1443",276500,4800,0
"1444",406500,6180,0
"1445",386500,10260,0
"1446",726500,12180,1
"1447",556500,9900,1
"1448",106500,2100,0
"1449",276500,5520,0
"1450",176500,7800,0
"1451",106500,3720,0
"1452",266500,2400,0
"1453",476500,12840,0
"1454",146500,3060,0
"1455",96500,1620,0
"1456",166500,5820,0
"1457",396500,1620,0
"1458",526500,6720,0
"1459",286500,7740,0
"1460",166500,1620,0
"1461",436500,2220,0
"1462",116500,3000,0
"1463",236500,3300,0
"1464",66500,1440,0
"1465",136500,4860,0
"1466",246500,5220,0
"1467",186500,1980,0
"1468",316500,6120,0
"1469",946500,9360,1
"1470",136500,1800,0
"1471",366500,11160,1
"1472",246500,6600,0
"1473",216500,9060,0
"1474",226500,5460,0
"1475",176500,3000,0
"1476",536500,11400,0
"1477",226500,2460,0
"1478",496500,5460,0
"1479",356500,8340,0
"1480",806500,30900,1
"1481",106500,3000,0
"1482",266500,6360,0
"1483",146500,5100,0
"1484",256500,2520,0
"1485",396500,4440,0
"1486",226500,3180,0
"1487",406500,11760,0
"1488",446500,10080,1
"1489",376500,7620,0
"1490",146500,4020,0
"1491",416500,9960,0
"1492",286500,8460,0
"1493",116500,3000,0
"1494",636500,8400,1
"1495",326500,5040,0
"1496",456500,10320,0
"1497",466500,8400,0
"1498",196500,5220,0
"1499",276500,3600,0
"1500",86500,2700,0
"1501",556500,9840,0
"1502",266500,5460,0
"1503",576500,5160,0
"1504",626500,10140,0
"1505",186500,2640,0
"1506",266500,4920,0
"1507",436500,11940,0
"1508",146500,3960,0
"1509",216500,4800,0
"1510",316500,6240,0
"1511",176500,4500,0
"1512",726500,12060,1
"1513",86500,2940,0
"1514",86500,1980,0
"1515",266500,6420,0
"1516",486500,8760,1
"1517",376500,3840,0
"1518",316500,4560,0
"1519",206500,2640,0
"1520",146500,2460,0
"1521",296500,7140,0
"1522",266500,2940,0
"1523",406500,4200,0
"1524",716500,14160,1
"1525",506500,4320,1
"1526",486500,6960,1
"1527",96500,2820,0
"1528",246500,12120,0
"1529",416500,5760,0
"1530",226500,5340,0
"1531",286500,4680,0
"1532",216500,6660,0
"1533",226500,6240,0
"1534",436500,13440,0
"1535",206500,6420,0
"1536",186500,4980,0
"1537",156500,5580,0
"1538",326500,9480,0
"1539",236500,5160,0
"1540",336500,12360,0
"1541",456500,5640,0
"1542",566500,6000,0
"1543",436500,5760,0
"1544",166500,8580,0
"1545",246500,5580,0
"1546",296500,6420,0
"1547",526500,5820,0
"1548",226500,4620,0
"1549",296500,4200,0
"1550",726500,12120,1
"1551",206500,6900,0
"1552",206500,2700,0
"1553",576500,15120,1
"1554",356500,4320,0
"1555",796500,19800,1
"1556",176500,4200,0
"1557",256500,2640,0
"1558",476500,12540,0
"1559",586500,6660,1
"1560",236500,3720,0
"1561",106500,7500,0
"1562",126500,16020,0
"1563",326500,6000,0
"1564",326500,5940,0
"1565",226500,5520,0
"1566",166500,2700,0
"1567",196500,3060,0
"1568",226500,0,0
"1569",66500,2220,0
"1570",596500,10080,1
"1571",166500,2460,0
"1572",216500,6120,0
"1573",166500,3000,0
"1574",356500,5100,0
"1575",326500,8880,0
"1576",166500,4740,0
"1577",456500,8520,0
"1578",216500,4680,0
"1579",276500,5400,0
"1580",206500,5580,0
"1581",206500,3960,0
"1582",666500,21720,1
"1583",826500,12600,1
"1584",256500,15720,0
"1585",886500,16200,1
"1586",596500,7800,1
"1587",206500,4020,0
"1588",536500,5340,0
"1589",316500,8160,0
"1590",416500,1800,0
"1591",206500,6480,0
"1592",266500,3240,0
"1593",536500,7200,1
"1594",446500,10800,0
"1595",356500,4800,0
"1596",146500,2220,0
"1597",386500,6720,0
"1598",196500,7620,0
"1599",356500,8820,0
"1600",166500,3120,0
"1601",726500,10500,1
"1602",256500,50520,0
"1603",266500,3480,0
"1604",386500,8580,0
"1605",266500,3720,0
"1606",286500,3900,0
"1607",96500,4320,0
"1608",306500,4500,0
"1609",326500,11880,0
"1610",96500,1800,0
"1611",446500,31020,1
"1612",536500,8520,0
"1613",646500,13740,1
"1614",376500,3780,0
"1615",406500,14220,0
"1616",246500,4800,0
"1617",396500,9600,0
"1618",466500,6900,0
"1619",416500,5940,0
"1620",116500,2040,0
"1621",216500,2220,0
"1622",496500,8700,0
"1623",406500,3780,0
"1624",296500,4980,0
"1625",316500,5580,0
"1626",246500,6480,0
"1627",216500,3720,0
"1628",166500,7620,0
"1629",486500,8460,0
"1630",166500,6120,0
"1631",446500,4440,0
"1632",366500,3960,0
"1633",136500,2520,0
"1634",296500,3300,0
"1635",116500,3000,0
"1636",526500,7140,0
"1637",176500,2760,0
"1638",396500,12660,0
"1639",326500,4440,0
"1640",236500,8340,0
"1641",286500,2400,0
"1642",456500,4680,1
"1643",236500,4200,0
"1644",626500,6720,1
"1645",376500,8700,0
"1646",196500,5580,0
"1647",216500,3000,0
"1648",436500,4800,0
"1649",416500,6120,0
"1650",286500,7920,0
"1651",166500,2580,0
"1652",346500,7320,0
"1653",236500,3780,0
"1654",216500,5460,0
"1655",446500,8760,0
"1656",966500,16680,1
"1657",326500,6660,0
"1658",556500,7200,0
"1659",336500,5400,0
"1660",446500,5460,0
"1661",146500,3900,0
"1662",266500,5400,0
"1663",156500,2640,0
"1664",56500,2580,0
"1665",176500,4860,0
"1666",476500,11040,0
"1667",376500,10140,0
"1668",356500,13440,0
"1669",256500,6480,0
"1670",636500,10980,1
"1671",166500,3420,0
"1672",366500,5460,0
"1673",236500,4140,0
"1674",216500,5280,0
"1675",156500,3840,0
"1676",436500,9780,0
"1677",286500,23700,0
"1678",66500,2820,0
"1679",336500,3840,0
"1680",726500,9900,1
"1681",76500,5820,0
"1682",236500,10440,0
"1683",156500,4500,0
"1684",256500,3360,0
"1685",726500,10200,1
"1686",106500,6600,0
"1687",316500,2520,0
"1688",56500,1320,0
"1689",136500,7200,0
"1690",486500,15600,0
"1691",656500,9060,1
"1692",656500,13260,1
"1693",406500,6360,0
"1694",456500,9420,0
"1695",136500,6600,0
"1696",286500,6060,0
"1697",236500,7080,0
"1698",156500,6720,0
"1699",236500,3900,0
"1700",56500,6000,0
"1701",556500,15240,1
"1702",286500,8340,0
"1703",256500,2880,0
"1704",306500,7020,0
"1705",156500,1860,0
"1706",566500,10980,0
"1707",446500,7680,0
"1708",676500,10620,0
"1709",176500,2160,0
"1710",636500,11880,0
"1711",216500,3060,0
"1712",716500,9000,1
"1713",136500,2280,0
"1714",326500,13380,0
"1715",236500,9180,0
"1716",216500,2040,0
"1717",116500,0,0
"1718",306500,6180,0
"1719",126500,6480,0
"1720",256500,16860,0
"1721",386500,5520,0
"1722",1706500,11880,1
"1723",296500,4980,0
"1724",226500,5940,0
"1725",356500,5400,0
"1726",426500,1860,0
"1727",106500,3240,0
"1728",486500,12420,0
"1729",276500,4080,0
"1730",466500,8160,0
"1731",276500,7620,0
"1732",456500,6960,0
"1733",146500,2400,0
"1734",386500,5760,0
"1735",236500,12660,0
"1736",256500,3960,0
"1737",486500,11700,0
"1738",456500,5640,0
"1739",416500,6180,0
"1740",106500,1140,0
"1741",266500,3120,0
"1742",516500,5880,1
"1743",306500,6600,0
"1744",336500,4200,0
"1745",166500,4140,0
"1746",176500,9000,0
"1747",216500,3300,0
"1748",376500,5520,0
"1749",246500,5940,0
"1750",266500,4440,0
"1751",496500,8880,0
"1752",246500,2340,0
"1753",506500,10080,0
"1754",726500,10320,1
"1755",196500,2880,0
"1756",126500,6480,0
"1757",356500,7380,0
"1758",306500,7440,0
"1759",306500,11580,0
"1760",366500,5280,0
"1761",86500,3240,0
"1762",106500,1140,0
"1763",66500,1260,0
"1764",176500,4920,0
"1765",296500,6360,0
"1766",246500,3360,0
"1767",176500,22740,0
"1768",116500,11160,0
"1769",256500,3780,0
"1770",646500,12240,1
"1771",246500,5400,0
"1772",396500,11040,0
"1773",136500,8340,0
"1774",236500,2700,0
"1775",586500,13020,1
"1776",546500,6180,0
"1777",186500,3600,0
"1778",386500,7620,0
"1779",336500,9180,0
"1780",336500,4800,0
"1781",186500,5760,0
"1782",436500,11580,0
"1783",526500,6900,1
"1784",446500,5760,0
"1785",136500,5880,0
"1786",446500,10500,0
"1787",306500,3360,0
"1788",136500,4920,0
"1789",126500,9900,0
"1790",316500,4320,0
"1791",96500,5280,0
"1792",106500,3120,0
"1793",576500,11280,1
"1794",396500,8220,0
"1795",186500,3180,0
"1796",676500,9480,1
"1797",106500,4920,0
"1798",426500,7200,0
"1799",186500,2220,0
"1800",336500,3180,0
"1801",606500,10380,0
"1802",316500,25080,0
"1803",226500,5340,0
"1804",76500,1860,0
"1805",516500,19140,0
"1806",186500,5400,0
"1807",596500,5940,1
"1808",266500,3540,0
"1809",366500,5520,0
"1810",646500,11520,1
"1811",526500,10980,0
"1812",536500,10500,0
"1813",136500,3060,0
"1814",336500,7020,0
"1815",726500,5400,1
"1816",456500,5520,0
"1817",486500,9060,0
"1818",136500,2760,0
"1819",386500,6540,0
"1820",106500,6840,0
"1821",596500,15000,1
"1822",306500,27840,0
"1823",126500,1140,0
"1824",356500,9360,0
"1825",396500,14400,0
"1826",476500,5700,0
"1827",366500,4740,0
"1828",586500,25920,1
"1829",296500,3660,0
"1830",356500,3900,0
"1831",386500,6000,0
"1832",366500,7500,0
"1833",156500,3660,0
"1834",106500,3300,0
"1835",476500,9720,0
"1836",216500,3600,0
"1837",106500,4380,0
"1838",96500,1560,0
"1839",526500,8160,0
"1840",636500,8820,1
"1841",296500,6180,0
"1842",456500,8100,0
"1843",266500,3180,0
"1844",486500,13560,0
"1845",256500,5100,0
"1846",136500,4500,0
"1847",206500,4080,0
"1848",406500,6000,0
"1849",126500,3060,0
"1850",416500,6420,0
"1851",136500,6420,0
"1852",46500,3000,0
"1853",346500,3960,0
"1854",626500,14400,1
"1855",396500,4320,0
"1856",126500,4620,0
"1857",276500,6900,0
"1858",176500,4980,0
"1859",196500,4020,0
"1860",606500,10200,0
"1861",196500,7320,0
"1862",406500,16740,0
"1863",246500,6360,0
"1864",346500,4920,1
"1865",306500,4740,0
"1866",396500,5280,0
"1867",266500,3360,0
"1868",156500,3600,0
"1869",286500,3480,0
"1870",256500,4140,0
"1871",126500,5940,0
"1872",256500,5520,0
"1873",76500,2400,0
"1874",296500,6000,0
"1875",346500,7680,0
"1876",256500,4080,0
"1877",286500,2700,0
"1878",156500,2040,0
"1879",396500,15720,1
"1880",256500,11220,0
"1881",116500,3180,0
"1882",616500,10740,1
"1883",186500,3540,0
"1884",246500,16320,0
"1885",326500,3720,0
"1886",606500,14400,0
"1887",156500,4620,0
"1888",276500,3420,0
"1889",486500,8220,0
"1890",426500,7080,0
"1891",406500,19920,0
"1892",756500,6960,1
"1893",316500,17100,0
"1894",186500,3660,0
"1895",366500,10320,0
"1896",226500,7140,0
"1897",206500,5220,0
"1898",356500,6600,0
"1899",96500,2100,0
"1900",486500,6060,0
"1901",186500,5040,0
"1902",336500,5400,0
"1903",326500,4620,0
"1904",326500,6660,0
"1905",276500,7440,0
"1906",276500,7200,0
"1907",196500,4980,0
"1908",406500,3540,0
"1909",246500,2760,0
"1910",446500,9540,0
"1911",476500,5220,1
"1912",216500,3600,0
"1913",106500,4560,0
"1914",566500,9780,0
"1915",496500,19800,0
"1916",126500,2520,0
"1917",496500,8700,0
"1918",276500,4260,0
"1919",106500,3240,0
"1920",616500,12540,1
"1921",226500,5460,0
"1922",256500,15300,0
"1923",256500,5160,0
"1924",496500,8940,0
"1925",286500,6120,0
"1926",316500,3360,0
"1927",116500,9600,0
"1928",256500,5820,0
"1929",506500,10800,0
"1930",256500,3060,0
"1931",106500,11520,0
"1932",116500,4440,0
"1933",326500,4800,0
"1934",166500,5100,0
"1935",756500,18060,1
"1936",116500,3180,0
"1937",196500,3660,0
"1938",226500,8100,0
"1939",406500,7980,0
"1940",406500,14400,0
"1941",626500,8100,1
"1942",566500,9960,0
"1943",146500,2880,0
"1944",616500,17100,1
"1945",336500,6000,0
"1946",306500,4440,0
"1947",116500,1860,0
"1948",526500,11160,0
"1949",246500,3360,0
"1950",166500,1980,0
"1951",686500,10740,1
"1952",776500,14700,1
"1953",236500,5100,0
"1954",276500,5100,0
"1955",286500,3180,0
"1956",286500,4680,0
"1957",146500,16980,0
"1958",136500,4560,0
"1959",296500,4680,0
"1960",346500,8100,0
"1961",266500,6180,0
"1962",576500,10980,1
"1963",626500,14340,0
"1964",516500,5700,0
"1965",346500,5100,0
"1966",246500,2220,0
"1967",336500,4620,0
"1968",426500,8880,0
"1969",516500,6120,1
"1970",586500,6120,1
"1971",546500,5880,0
"1972",306500,3600,0
"1973",346500,10320,0
"1974",166500,5100,0
"1975",196500,2820,0
"1976",196500,2040,0
"1977",156500,9600,0
"1978",216500,3660,0
"1979",216500,1500,0
"1980",276500,6660,0
"1981",206500,4620,0
"1982",126500,1620,0
"1983",326500,3000,0
"1984",226500,6240,0
"1985",586500,7440,0
"1986",356500,20400,0
"1987",266500,3540,0
"1988",86500,1500,0
"1989",246500,3240,0
"1990",236500,4320,0
"1991",406500,12300,0
"1992",256500,4020,0
"1993",316500,4920,0
"1994",186500,3000,0
"1995",426500,5700,0
"1996",186500,5580,0
"1997",326500,5880,0
"1998",616500,10500,1
"1999",246500,6780,0
"2000",106500,3480,0
"2001",416500,4140,0
"2002",196500,3960,0
"2003",226500,2880,0
"2004",306500,6000,0
"2005",156500,2520,0
"2006",266500,4140,0
"2007",376500,6720,0
"2008",186500,3900,0
"2009",656500,12060,1
"2010",86500,6720,0
"2011",356500,4440,0
"2012",446500,5400,0
"2013",156500,3720,0
"2014",246500,6720,0
"2015",556500,9420,0
"2016",366500,16620,0
"2017",426500,8640,0
"2018",306500,5040,0
"2019",136500,3780,0
"2020",206500,9060,0
"2021",356500,13440,0
"2022",366500,9600,0
"2023",366500,5580,1
"2024",236500,5400,0
"2025",196500,3900,0
"2026",436500,9060,0
"2027",596500,11220,0
"2028",206500,6120,0
"2029",456500,7320,0
"2030",246500,12780,0
"2031",436500,6060,0
"2032",286500,5820,0
"2033",356500,7260,0
"2034",216500,3780,0
"2035",406500,4080,0
"2036",276500,18000,0
"2037",346500,4980,0
"2038",266500,3840,0
"2039",316500,3420,0
"2040",216500,5940,0
"2041",726500,10560,1
"2042",566500,6720,0
"2043",296500,4020,0
"2044",146500,2220,0
"2045",196500,6840,0
"2046",406500,8940,0
"2047",386500,6660,0
"2048",146500,2760,0
"2049",246500,4140,0
"2050",486500,7800,0
"2051",636500,8820,1
"2052",156500,2520,0
"2053",416500,6000,0
"2054",606500,10560,0
"2055",366500,8220,0
"2056",56500,0,0
"2057",226500,8040,0
"2058",406500,9240,0
"2059",376500,5040,0
"2060",326500,7500,0
"2061",336500,2700,0
"2062",396500,4860,0
"2063",626500,8220,1
"2064",226500,7080,0
"2065",526500,10380,0
"2066",146500,2580,0
"2067",166500,3780,0
"2068",246500,6360,0
"2069",806500,10200,1
"2070",706500,8940,1
"2071",346500,7680,0
"2072",716500,13440,1
"2073",96500,4560,0
"2074",226500,2940,0
"2075",336500,7500,0
"2076",156500,3540,0
"2077",216500,3660,0
"2078",356500,9660,0
"2079",286500,7380,0
"2080",306500,7680,0
"2081",286500,7500,0
"2082",356500,11460,0
"2083",226500,2460,0
"2084",306500,6180,0
"2085",256500,5400,0
"2086",696500,6960,0
"2087",326500,3840,0
"2088",396500,4920,1
"2089",206500,2820,0
"2090",376500,9540,0
"2091",406500,4020,0
"2092",326500,4800,0
"2093",276500,7260,0
"2094",346500,4620,0
"2095",386500,22140,0
"2096",156500,6840,0
"2097",226500,2760,0
"2098",206500,8700,0
"2099",166500,4980,0
"2100",386500,6480,0
"2101",206500,8760,0
"2102",226500,5280,0
"2103",106500,2460,0
"2104",456500,12240,0
"2105",176500,2460,0
"2106",206500,4500,0
"2107",106500,3480,0
"2108",206500,4740,0
"2109",496500,7800,0
"2110",396500,5820,0
"2111",446500,4500,0
"2112",176500,7080,0
"2113",456500,6420,0
"2114",586500,15240,1
"2115",326500,6540,0
"2116",726500,7320,1
"2117",306500,4860,0
"2118",166500,2340,0
"2119",276500,5880,0
"2120",366500,7980,0
"2121",1116500,13200,1
"2122",686500,12780,0
"2123",436500,4560,0
"2124",166500,3480,0
"2125",456500,6060,0
"2126",136500,5400,0
"2127",206500,8280,0
"2128",466500,4020,0
"2129",476500,15180,0
"2130",356500,4980,0
"2131",126500,2400,0
"2132",286500,5940,0
"2133",186500,3720,0
"2134",426500,15660,0
"2135",636500,11460,1
"2136",346500,9300,0
"2137",106500,1800,0
"2138",316500,8220,0
"2139",386500,5820,0
"2140",236500,3900,0
"2141",686500,10740,0
"2142",516500,8400,1
"2143",556500,7860,1
"2144",146500,1680,0
"2145",376500,6600,0
"2146",246500,5160,0
"2147",236500,5400,0
"2148",216500,2820,0
"2149",126500,1740,0
"2150",126500,3360,0
"2151",426500,6180,0
"2152",126500,2580,0
"2153",166500,7080,0
"2154",446500,11220,0
"2155",646500,4020,1
"2156",396500,4380,0
"2157",696500,15540,1
"2158",306500,7140,0
"2159",116500,1980,0
"2160",216500,3120,0
"2161",106500,1440,0
"2162",366500,8040,0
"2163",276500,4740,0
"2164",306500,16260,0
"2165",356500,6660,0
"2166",466500,6960,0
"2167",266500,3840,0
"2168",416500,27840,0
"2169",366500,12300,0
"2170",676500,10320,1
"2171",166500,2280,0
"2172",266500,7800,0
"2173",576500,6360,1
"2174",206500,6180,0
"2175",226500,2580,0
"2176",366500,6480,0
"2177",676500,8640,1
"2178",446500,8220,0
"2179",146500,2040,0
"2180",476500,11220,0
"2181",416500,12840,0
"2182",356500,6000,0
"2183",206500,3480,0
