loan_amount,income,status
246500,3240,0
296500,5640,0
326500,3240,0
386500,4500,0
316500,3120,0
116500,3060,0
176500,7020,0
726500,10440,1
336500,4920,0
346500,3780,0
286500,7680,0
376500,4080,0
476500,7800,0
126500,4140,0
546500,10860,0
526500,13080,0
676500,15960,0
266500,7140,0
246500,1980,0
286500,4500,0
436500,17700,1
226500,4200,0
186500,4320,0
226500,4020,0
166500,3180,0
446500,6060,0
446500,6420,0
456500,4920,0
216500,3840,0
306500,8880,0
466500,6420,0
136500,3900,0
106500,1680,0
346500,3900,0
486500,8820,0
366500,10500,0
456500,10800,0
406500,5580,0
296500,7020,0
306500,3360,0
626500,8280,1
106500,2400,0
66500,1020,0
316500,7020,0
146500,2760,0
206500,2040,0
406500,4740,0
226500,7800,0
336500,7140,0
396500,5940,0
446500,8700,0
196500,3600,0
436500,10140,0
586500,12000,0
516500,6480,0
216500,2760,0
316500,6000,0
846500,13560,1
456500,9660,0
276500,5400,0
276500,6600,0
206500,3960,0
326500,7320,0
226500,4140,0
416500,32160,0
176500,2940,0
356500,4800,0
386500,22080,0
336500,6240,0
206500,5760,0
96500,3780,0
236500,3240,0
166500,3960,0
526500,44580,1
246500,6720,0
726500,12120,1
386500,7740,0
356500,10500,0
416500,4980,0
196500,4260,0
346500,7080,0
396500,4080,0
466500,4140,0
176500,3600,0
76500,1560,0
366500,6000,0
506500,7260,1
486500,8760,0
136500,3780,0
186500,5220,0
356500,6840,0
416500,8640,0
206500,8340,0
416500,15720,0
366500,7620,0
246500,5880,0
66500,3120,0
386500,7620,0
596500,8160,1
296500,5880,0
466500,9720,0
196500,3060,0
356500,5460,0
406500,7620,0
126500,2640,0
296500,4440,0
396500,7320,0
126500,2820,0
606500,6600,0
296500,2880,0
516500,7620,0
146500,10200,0
646500,8640,0
286500,6420,0
376500,3240,0
236500,4800,0
616500,7620,0
376500,3240,0
216500,4800,0
186500,2940,0
166500,4800,0
336500,6540,0
266500,4980,0
506500,7080,0
206500,4260,0
456500,22800,0
166500,2160,0
56500,7680,0
616500,22020,1
206500,3000,0
106500,2760,0
426500,9960,1
206500,6720,0
116500,3180,0
326500,5100,0
256500,2820,0
646500,8100,1
366500,5580,0
416500,6180,0
236500,6060,0
606500,13260,1
196500,7560,0
116500,8220,0
546500,6420,0
336500,18000,0
156500,3660,0
396500,7560,0
156500,2100,0
256500,6960,0
286500,10560,0
386500,9060,0
426500,8760,0
206500,2880,0
376500,7080,0
356500,7560,0
106500,3840,0
266500,8040,0
346500,7860,0
466500,6120,0
126500,2160,0
146500,3540,0
286500,5160,0
156500,14340,0
406500,7440,0
276500,3060,0
126500,1800,0
286500,3720,0
366500,7020,0
616500,4620,1
246500,6060,0
356500,4560,0
266500,6540,0
766500,10980,1
296500,6660,0
486500,6240,0
496500,9660,1
456500,10080,0
226500,3780,0
476500,20220,1
136500,3240,0
466500,5640,0
176500,5580,0
336500,4800,0
456500,7980,0
306500,8340,0
236500,3540,0
206500,6240,0
646500,8640,1
146500,2220,0
646500,9780,1
486500,7260,0
536500,12660,1
406500,6600,0
356500,12840,0
206500,3300,0
126500,2160,0
326500,6840,0
216500,5400,0
306500,3840,0
216500,6060,0
416500,10080,0
216500,4440,0
236500,5700,0
386500,6240,0
506500,14220,0
236500,4200,0
356500,3780,0
306500,4740,0
746500,19920,1
166500,6360,0
136500,3360,0
146500,3480,0
226500,4260,0
246500,3300,0
1116500,16260,1
136500,5400,0
266500,5460,0
206500,7620,0
156500,8520,0
286500,6120,0
266500,3840,0
396500,10140,0
106500,3780,0
76500,4380,0
186500,8700,0
186500,6600,0
326500,7680,0
906500,11340,1
86500,3180,0
416500,7980,0
536500,7140,0
126500,1800,0
106500,4080,0
526500,11700,0
256500,4020,0
456500,33420,0
336500,6300,0
426500,8760,0
506500,6180,0
336500,5640,0
406500,14280,0
976500,22080,1
256500,4500,0
156500,4620,0
446500,15420,0
336500,5460,0
216500,3120,0
276500,7740,0
486500,17580,0
256500,10620,0
156500,4260,0
296500,3840,0
456500,4620,0
176500,3060,0
206500,5220,0
496500,5640,0
206500,10260,0
306500,6120,0
486500,4980,0
206500,4380,0
306500,0,0
226500,3180,0
276500,1740,0
236500,9000,0
276500,6780,0
406500,7020,0
346500,6780,0
266500,4740,0
616500,6600,0
586500,7920,1
176500,3420,0
346500,5340,0
416500,4440,0
206500,3900,0
556500,9300,0
246500,2100,0
176500,2220,0
226500,3720,0
346500,10080,0
306500,7920,0
156500,2100,0
126500,1320,0
226500,4080,0
106500,4680,0
376500,7440,1
516500,35400,1
296500,11100,0
146500,3480,0
66500,1740,0
276500,4320,0
256500,2880,0
306500,3060,0
606500,6120,1
476500,5100,0
136500,1020,0
286500,2820,0
596500,6540,1
906500,13140,1
206500,4980,0
396500,7320,0
416500,6180,0
316500,5940,0
66500,1380,0
166500,9060,0
436500,7620,0
436500,10860,0
206500,3180,0
296500,4860,0
476500,5100,0
606500,9300,1
186500,2040,0
206500,5640,0
686500,12240,1
456500,7200,0
106500,5040,0
96500,1680,0
356500,7980,0
176500,2820,0
636500,12720,1
256500,5340,0
296500,4020,0
486500,10560,0
346500,13680,0
456500,4620,0
696500,8940,1
136500,1560,0
76500,1980,0
76500,2880,0
166500,4020,0
306500,5340,0
246500,6180,0
326500,5400,0
606500,7440,1
186500,3000,0
216500,4740,0
226500,10620,0
736500,15000,0
236500,2160,0
206500,4020,0
226500,4260,0
416500,5520,0
506500,9840,1
276500,11340,0
726500,8760,1
326500,4560,0
186500,13980,0
726500,16680,1
266500,8220,0
456500,4860,0
86500,960,0
406500,12180,0
406500,9960,0
176500,4320,0
76500,6120,0
346500,8100,0
146500,2580,0
136500,1560,0
436500,7320,0
256500,3000,0
496500,6060,0
386500,9120,0
396500,3840,0
176500,2040,0
136500,2640,0
146500,3540,0
656500,9360,1
366500,6900,0
806500,16020,1
456500,14700,0
556500,10320,1
116500,2400,0
256500,3060,0
456500,3960,0
206500,6240,0
366500,11280,0
356500,4020,0
126500,5040,0
586500,14160,1
336500,7200,0
176500,3180,0
336500,4320,0
316500,5040,0
276500,3060,0
486500,6240,1
296500,6360,0
276500,3300,0
646500,13980,1
456500,20460,0
156500,3360,0
596500,21540,1
106500,6000,0
526500,7980,0
336500,9600,0
76500,3240,0
416500,10680,0
566500,12540,0
176500,1920,0
256500,2700,0
246500,8940,0
106500,6480,0
406500,13920,0
376500,4020,0
696500,15180,1
126500,3840,0
136500,2400,0
716500,14280,1
296500,6180,0
226500,3480,0
406500,5280,0
476500,6300,0
906500,7260,1
446500,6180,0
566500,5640,1
256500,3960,0
176500,7020,0
606500,7860,1
226500,9960,0
406500,6360,0
256500,3120,0
256500,2160,0
216500,120,0
376500,7080,0
146500,6000,0
696500,0,1
226500,6840,0
76500,2400,0
146500,3000,0
406500,7980,0
636500,10260,1
446500,10500,1
306500,9420,0
396500,5520,0
416500,5280,0
306500,7620,0
126500,2340,0
466500,6600,0
406500,8100,0
226500,2880,0
356500,4500,0
516500,6360,0
336500,6000,0
216500,7440,0
306500,5160,0
416500,5400,0
276500,8040,0
226500,9360,0
206500,8160,0
496500,6360,0
156500,3660,0
186500,3000,0
176500,2760,0
216500,3240,0
236500,16200,0
566500,22080,0
306500,5040,0
306500,3720,0
226500,11100,0
166500,2580,0
76500,5820,0
186500,4560,0
156500,1620,0
126500,6840,0
436500,11340,0
606500,5460,1
306500,7740,0
286500,4260,0
86500,1620,0
176500,2520,0
126500,2280,0
376500,5640,0
506500,18000,0
286500,3960,0
146500,3480,0
416500,6540,0
316500,6060,0
546500,6420,0
376500,9660,0
226500,4560,0
426500,7740,0
406500,7920,0
366500,7200,0
316500,5280,0
376500,7440,0
116500,2220,0
106500,1260,0
386500,5520,0
436500,6960,0
166500,2760,0
296500,5820,0
346500,5640,0
226500,20340,0
226500,6840,0
316500,6420,0
216500,9720,0
546500,9600,0
636500,9360,1
216500,3120,0
166500,4560,0
636500,8820,1
556500,7620,1
136500,1500,0
66500,1560,0
276500,7020,0
176500,3480,0
306500,9840,0
126500,7740,0
276500,3720,0
126500,4740,0
386500,12000,0
356500,8040,0
116500,2160,0
146500,2940,0
86500,1620,0
486500,6900,0
326500,8160,0
256500,3600,0
176500,3420,0
596500,13560,0
166500,2280,0
386500,6600,0
76500,2100,0
166500,4560,0
216500,5340,0
116500,2280,0
206500,6480,0
176500,3300,0
156500,2400,0
436500,9960,1
266500,4560,0
446500,4800,0
206500,4020,0
436500,6180,0
636500,10500,1
286500,8280,0
176500,1620,0
216500,14460,0
126500,1560,0
276500,27540,0
526500,8520,1
726500,9900,1
236500,5040,0
426500,8160,0
236500,3600,0
156500,5940,0
426500,6480,0
596500,7920,1
346500,29160,0
346500,7080,0
406500,6240,0
276500,2940,0
106500,8340,0
296500,5400,0
566500,7200,0
186500,3000,0
286500,5520,0
236500,6120,0
366500,11220,0
406500,8160,0
376500,8160,0
286500,4620,0
446500,4740,0
226500,3480,0
176500,3720,0
186500,10920,0
186500,4020,0
216500,4320,0
116500,1800,0
336500,10260,0
656500,21960,1
166500,2520,0
486500,4800,0
656500,10320,1
406500,7560,0
296500,13500,0
526500,6660,0
396500,12600,0
386500,3660,0
476500,9720,0
996500,11220,1
326500,8040,1
126500,4500,0
136500,4440,0
286500,10800,0
296500,5700,0
156500,4440,0
416500,5040,0
446500,17760,0
86500,2400,0
436500,4980,0
566500,12600,0
66500,2040,0
116500,2700,0
136500,1500,0
146500,4260,0
726500,15120,1
286500,3960,0
406500,6240,0
256500,9000,0
536500,13260,1
386500,6840,0
116500,7020,0
326500,3720,0
76500,1680,0
446500,8280,0
486500,6180,0
316500,5100,0
116500,3300,0
566500,13560,1
916500,19080,0
426500,13500,0
486500,6060,0
516500,9300,0
346500,6000,0
406500,8580,0
226500,2940,0
296500,3060,0
126500,8700,0
126500,2160,0
256500,2880,0
206500,13080,0
616500,16920,0
206500,7320,0
216500,5040,0
66500,2220,0
66500,3060,0
376500,13320,0
156500,19620,0
226500,18240,0
156500,6180,0
176500,4320,0
486500,15840,0
486500,8460,1
366500,8640,0
486500,4380,0
656500,34500,0
486500,12780,0
316500,2760,0
336500,15480,0
486500,17880,0
356500,5340,0
206500,1260,0
356500,4320,0
456500,6060,0
86500,1080,0
666500,6600,1
416500,8520,0
196500,4140,0
256500,7380,0
226500,3600,0
646500,8880,1
406500,3360,0
336500,9000,0
236500,5880,0
346500,9660,0
136500,2880,0
896500,15360,1
256500,13800,0
676500,11520,1
116500,2160,0
226500,13500,0
356500,4260,0
716500,12600,1
446500,8220,0
486500,9960,0
356500,10680,0
476500,19500,0
246500,3540,0
426500,21120,0
726500,49080,1
206500,4440,0
336500,5820,0
216500,8640,0
86500,2400,0
326500,5880,0
346500,2940,1
196500,3660,0
476500,9120,0
176500,3000,0
146500,3480,0
86500,1740,0
486500,6000,0
486500,11340,0
246500,6480,0
186500,2340,0
246500,7200,0
326500,7560,0
306500,4260,0
286500,4500,0
236500,5100,0
316500,7800,0
146500,3600,0
436500,8760,0
256500,2580,0
146500,5040,0
346500,3960,0
236500,2160,0
656500,13920,0
706500,7440,1
176500,3780,0
356500,6120,0
196500,7080,0
466500,9420,1
976500,0,1
206500,3360,0
146500,2460,0
336500,5340,0
526500,14220,1
206500,5940,0
486500,5640,1
96500,3480,0
206500,4860,0
236500,4020,0
506500,13440,0
586500,10020,1
716500,26580,1
126500,6480,0
676500,9000,1
486500,8280,0
256500,8640,0
696500,14100,1
396500,9120,0
176500,2700,0
406500,3660,0
286500,4740,0
486500,11580,0
296500,4380,0
186500,2880,0
616500,6600,1
266500,6000,0
596500,6480,1
206500,7920,0
606500,8340,1
596500,8640,1
356500,6180,0
656500,16140,1
206500,6300,0
486500,26040,0
406500,8460,0
686500,9360,1
256500,3420,0
306500,8940,0
146500,8100,0
446500,6420,0
306500,5520,0
536500,8700,0
146500,1620,0
276500,9720,0
686500,13320,1
256500,2880,0
446500,6000,0
56500,1320,0
566500,12120,0
446500,6840,1
256500,7320,0
176500,3060,0
576500,9060,1
286500,6540,0
176500,7860,0
306500,14460,0
456500,6300,0
596500,9300,1
226500,3780,0
306500,3300,0
546500,20460,0
66500,0,0
206500,7680,0
486500,6840,0
226500,3180,0
116500,1260,0
196500,3240,0
116500,3120,0
486500,5700,0
376500,4320,0
606500,9180,1
296500,4380,0
336500,3300,0
596500,9240,0
526500,11160,0
486500,6600,1
316500,7860,0
186500,1920,0
66500,1860,0
406500,4380,1
276500,6900,0
176500,6120,0
126500,3060,0
446500,9900,1
476500,6900,0
486500,9900,0
76500,6180,0
276500,3780,0
376500,27900,0
236500,8340,0
386500,10680,0
676500,11580,1
256500,4080,0
436500,6180,0
66500,3720,0
126500,3660,0
346500,6180,0
276500,4440,0
546500,4680,0
106500,4500,0
186500,7740,0
676500,9300,1
76500,1260,0
366500,10980,0
296500,7440,0
416500,7320,0
566500,7920,0
146500,4980,0
316500,5100,0
156500,5640,0
366500,6960,0
296500,6900,0
236500,9240,0
296500,17760,0
546500,8100,1
106500,18360,0
606500,6300,1
96500,1020,0
176500,5580,0
196500,3420,0
106500,2880,0
376500,8700,0
186500,4380,0
286500,7200,0
106500,4080,0
546500,7020,0
126500,3000,0
416500,3780,0
506500,24780,1
456500,4260,0
366500,5700,0
446500,5940,0
286500,5700,0
736500,8640,1
176500,3480,0
476500,6480,0
306500,10440,0
256500,6480,0
186500,7620,0
666500,18060,1
256500,2400,0
506500,6780,1
616500,9900,1
376500,5460,0
106500,4320,0
76500,1560,0
216500,2880,0
306500,7200,0
396500,5160,0
726500,9360,1
416500,9780,1
296500,6000,0
446500,8100,0
266500,8640,0
206500,4020,0
476500,8940,0
316500,7860,0
356500,8400,0
316500,7620,0
236500,4080,0
296500,15780,0
216500,7800,0
146500,3600,0
86500,3720,0
166500,4380,0
186500,5340,0
216500,4080,0
76500,1620,0
276500,4980,0
696500,16260,1
716500,6720,1
556500,8640,0
396500,4560,0
906500,16860,1
326500,4320,0
686500,3600,1
226500,2220,0
346500,8100,0
676500,13800,1
406500,6780,0
356500,3960,0
256500,4200,0
706500,4560,1
276500,4500,0
116500,2700,0
286500,8040,0
496500,8760,0
386500,12060,0
426500,4320,0
416500,9900,0
326500,25560,0
256500,3000,0
106500,2400,0
366500,11760,0
226500,4620,0
476500,11400,0
296500,10560,0
446500,7620,0
276500,3720,0
346500,3420,0
136500,4320,0
306500,6600,0
546500,10680,1
326500,7140,0
136500,3780,0
56500,1260,0
316500,4500,0
196500,3120,0
336500,4860,0
346500,8280,0
386500,4440,0
256500,4380,0
696500,11520,1
296500,5760,0
286500,7140,0
186500,6000,0
516500,8220,0
686500,12180,1
536500,5280,0
426500,4620,0
416500,0,0
346500,8760,0
236500,2520,0
176500,2940,0
306500,3540,0
416500,7620,0
496500,6420,0
76500,1740,0
166500,14220,0
486500,6600,0
596500,11700,0
406500,8520,0
486500,6960,1
136500,2520,0
386500,7380,0
146500,4500,0
266500,5940,0
316500,4800,0
216500,4980,0
326500,6600,0
376500,14940,0
306500,7020,0
236500,13320,0
346500,6060,0
226500,3540,0
106500,1680,0
186500,8280,0
406500,5760,0
406500,8460,1
206500,4740,0
306500,4200,0
406500,7320,0
206500,3900,0
586500,23340,0
226500,6720,0
326500,4020,0
446500,12900,0
506500,9300,0
196500,2820,0
346500,4440,0
256500,1020,0
116500,4920,0
486500,13500,1
186500,7860,0
156500,3600,0
586500,11700,0
206500,3480,0
126500,1380,0
226500,5580,0
346500,4920,0
486500,6060,0
466500,8100,0
476500,9000,0
376500,9120,0
306500,5100,0
216500,5580,0
76500,3360,0
396500,7320,0
2706500,10800,1
366500,5940,0
416500,10740,0
226500,2820,0
176500,3360,0
226500,3120,0
486500,4980,0
266500,2400,0
166500,3000,0
136500,6660,0
366500,6720,0
206500,2400,0
166500,2220,0
256500,4980,0
516500,4860,1
226500,6360,0
416500,11280,0
626500,14820,0
446500,4920,1
556500,12420,0
126500,2520,0
336500,7500,0
326500,7380,0
66500,2220,0
446500,9540,1
146500,4680,0
246500,9360,0
246500,4980,0
346500,5520,0
386500,5400,0
366500,6540,0
406500,4260,0
276500,6300,0
166500,4860,0
256500,4980,0
486500,5640,0
296500,5640,0
136500,3300,0
106500,4200,0
526500,7440,0
476500,5940,0
366500,4140,0
296500,3840,0
156500,14040,0
356500,4680,0
86500,3060,0
326500,5040,0
686500,7140,1
206500,4320,0
356500,5040,0
336500,8280,0
196500,4080,0
296500,9900,0
436500,3960,0
246500,2820,0
666500,7920,1
206500,3180,0
466500,5700,0
176500,4200,0
436500,11640,0
386500,5820,0
216500,6900,0
646500,10800,1
366500,6540,0
666500,9780,1
566500,7200,1
476500,5220,0
216500,4680,0
256500,5040,0
216500,6600,0
216500,7620,0
666500,11100,1
296500,3600,0
226500,3720,0
456500,9240,0
186500,3900,0
406500,4200,0
256500,3060,0
216500,3360,0
616500,18180,1
406500,7320,0
276500,5940,0
166500,3060,0
296500,3600,0
556500,7440,0
126500,3360,0
276500,12900,0
246500,5700,0
216500,4560,0
126500,5520,0
626500,18780,1
146500,1740,0
126500,6300,0
616500,13680,1
226500,2580,0
296500,5400,0
316500,4320,0
556500,5880,0
446500,9000,0
86500,2160,0
176500,2340,0
486500,5760,0
126500,2100,0
156500,3000,0
496500,7260,0
196500,11400,0
126500,3720,0
346500,7320,0
96500,2940,0
226500,2580,0
346500,5880,0
216500,2760,0
576500,6900,0
376500,5640,0
556500,12420,0
416500,10920,0
206500,4320,0
216500,11160,0
106500,1680,0
56500,1920,0
446500,7980,0
486500,6840,0
366500,8760,0
406500,8280,0
176500,8640,0
296500,5220,0
126500,3720,0
176500,8220,0
106500,5100,0
236500,3180,0
406500,4140,0
416500,9060,0
236500,4320,0
256500,3420,0
756500,25440,1
186500,4320,0
126500,4200,0
236500,3960,0
266500,5760,0
706500,12060,0
576500,7500,0
486500,7500,0
276500,4020,0
286500,9000,0
326500,7260,0
636500,10380,1
106500,6120,0
336500,3120,0
376500,10620,0
316500,7200,0
146500,1680,0
436500,9540,0
726500,19260,1
576500,6720,0
206500,2460,0
526500,11280,0
176500,5580,0
36500,1260,0
366500,9360,0
306500,3900,0
206500,30480,0
436500,4920,0
206500,6180,0
56500,1020,0
666500,8340,1
206500,7020,0
416500,5700,0
346500,4680,0
236500,4380,0
166500,2160,0
486500,13560,0
56500,5460,0
146500,4200,0
496500,9060,0
326500,5640,0
396500,6360,0
216500,12600,0
306500,420,0
346500,9060,0
586500,8100,1
436500,4920,0
266500,6900,0
456500,12120,0
376500,4440,0
486500,9600,1
406500,6000,0
296500,4560,0
286500,4860,0
196500,4680,0
176500,2400,0
396500,5280,0
376500,6300,0
576500,11880,1
436500,5580,0
176500,2820,0
176500,3960,0
166500,5400,0
406500,6000,0
236500,5460,0
316500,4380,0
226500,8460,0
156500,2040,0
126500,1860,0
396500,10980,0
276500,7920,0
166500,10080,0
166500,4080,0
266500,8640,0
296500,3480,0
326500,7140,0
136500,6720,0
206500,8280,0
56500,6720,0
466500,5880,0
106500,4140,0
416500,7620,0
256500,7740,0
156500,3180,0
226500,6240,0
346500,4140,0
256500,5460,0
386500,9960,0
216500,2820,0
286500,4680,0
306500,3960,0
276500,5280,0
186500,18780,0
56500,720,0
396500,7200,0
106500,1380,0
336500,8100,0
286500,5580,0
416500,12660,0
176500,2400,0
486500,6000,0
126500,7020,0
296500,5820,0
276500,4260,0
206500,4560,0
546500,7020,1
396500,7260,0
156500,2580,0
96500,4440,0
126500,3420,0
206500,3660,0
316500,7860,0
266500,3420,0
306500,2820,0
646500,16980,1
416500,6060,0
186500,4260,0
456500,10920,1
476500,11820,0
406500,8880,0
546500,5880,1
356500,5640,0
326500,6600,0
226500,3480,0
776500,12900,1
196500,5460,0
136500,10560,0
726500,19620,1
636500,9840,1
106500,4440,0
126500,3480,0
206500,4800,0
226500,5160,0
456500,6360,0
176500,3420,0
156500,3000,0
186500,8400,0
106500,1140,0
246500,7500,0
1356500,22560,1
206500,6240,0
336500,3780,0
286500,4620,0
426500,4980,0
236500,3240,0
336500,5700,0
106500,4740,0
746500,25140,1
266500,7920,0
126500,3180,0
426500,5820,0
606500,8100,0
246500,3960,0
576500,9780,1
56500,7260,0
96500,1620,0
336500,5580,0
176500,2580,0
206500,2760,0
126500,2100,0
246500,6900,0
186500,7020,0
406500,4200,0
426500,6000,1
406500,17580,0
346500,5820,0
276500,3300,0
366500,4140,0
336500,9180,0
506500,16680,0
196500,5280,0
226500,5520,0
46500,1080,0
376500,5040,0
246500,4800,0
406500,16920,0
266500,3480,0
446500,5580,0
346500,4860,0
386500,5400,0
546500,5880,0
426500,12240,0
236500,6420,0
356500,6000,0
406500,4560,0
486500,8400,0
406500,9960,0
666500,6420,1
186500,3900,0
396500,8760,0
106500,1200,0
376500,12180,0
216500,4620,0
76500,6600,0
546500,13440,0
516500,8220,1
496500,10860,1
196500,2400,0
346500,6660,0
526500,5160,0
496500,9720,0
366500,12900,0
86500,4320,0
126500,6060,0
146500,3000,0
476500,20340,0
666500,11040,1
126500,1500,0
106500,1980,0
116500,1800,0
476500,8160,0
666500,9180,1
196500,5160,0
506500,22320,0
446500,6840,0
506500,8580,1
226500,3600,0
226500,4980,0
186500,3540,0
96500,3360,0
486500,5160,0
236500,3120,0
246500,4140,0
246500,7080,0
306500,4980,0
116500,3000,0
466500,4680,0
176500,5700,0
466500,5400,0
296500,4500,0
136500,2280,0
676500,6960,0
156500,2220,0
96500,3780,0
236500,3900,0
186500,6300,0
176500,1860,0
336500,3900,0
406500,7980,1
556500,9000,0
316500,11460,0
496500,16980,0
376500,5760,0
756500,14520,1
386500,13380,0
186500,3840,0
86500,1620,0
516500,5160,0
196500,5580,0
126500,5340,0
156500,3720,0
436500,6480,1
246500,10260,0
236500,4680,0
106500,8700,0
416500,4500,0
666500,6300,1
316500,7860,0
456500,18900,0
506500,6060,0
366500,3900,0
166500,2100,0
326500,5160,0
456500,7320,0
336500,4200,0
356500,10140,0
176500,15780,0
256500,9180,0
236500,2820,0
386500,20460,0
186500,3180,0
176500,4380,0
246500,6060,0
386500,6060,0
146500,3720,0
466500,5940,0
346500,5520,0
76500,13260,0
536500,13140,0
436500,5340,0
566500,10080,0
226500,6180,0
186500,3180,0
566500,11940,1
306500,3000,0
366500,13500,0
206500,5100,0
306500,10800,0
306500,5340,0
296500,4620,0
346500,7140,0
236500,2040,0
186500,9480,0
66500,6960,0
106500,1980,0
556500,10500,0
426500,4740,0
416500,5340,0
656500,6000,1
646500,6540,1
236500,2220,0
516500,6480,0
96500,2880,0
256500,5160,0
486500,16740,1
416500,12600,0
346500,4800,0
186500,2820,0
86500,3060,0
356500,8580,0
416500,5520,0
146500,4320,0
286500,5640,0
306500,4680,0
96500,1020,0
356500,3780,0
166500,3840,0
156500,18000,0
276500,7260,0
206500,4440,0
86500,960,0
126500,6840,0
486500,12300,0
186500,2280,0
56500,1080,0
316500,4080,0
586500,8940,0
446500,9240,0
356500,6360,0
196500,3660,0
266500,5580,0
486500,10080,0
256500,4620,0
116500,2100,0
106500,2880,0
356500,5160,0
216500,2940,0
726500,11880,1
726500,23400,1
846500,16200,1
466500,8100,0
286500,3840,0
296500,4080,0
486500,12060,0
276500,9780,0
416500,4200,0
726500,9540,1
156500,3180,0
196500,3300,0
236500,3960,0
616500,7200,0
326500,8520,0
176500,3120,0
166500,2880,0
546500,12600,0
356500,6120,0
336500,3840,0
466500,15000,1
236500,1620,0
336500,4920,0
306500,16080,0
186500,3540,0
406500,10920,0
236500,4620,0
186500,5460,0
376500,7260,0
96500,3840,0
106500,0,0
486500,6600,0
96500,4380,0
486500,15300,0
236500,2640,0
606500,8580,1
316500,5820,0
136500,2340,0
266500,3360,0
456500,6480,0
246500,3780,0
226500,4020,0
136500,5940,0
126500,4020,0
206500,3120,0
106500,1500,0
666500,10800,0
216500,10380,0
406500,7200,0
366500,3720,0
326500,4680,0
606500,4740,1
226500,3180,0
146500,5460,0
106500,3240,0
236500,3420,0
226500,4740,0
486500,8280,0
226500,5100,0
376500,8520,0
236500,4560,0
326500,5160,0
126500,2760,0
616500,5460,1
76500,5700,0
466500,8880,0
506500,7740,0
326500,5280,0
106500,1680,0
126500,3240,0
496500,4620,0
166500,8220,0
366500,4560,0
766500,10920,1
206500,11160,0
86500,2100,0
166500,2580,0
406500,7020,0
226500,3660,0
356500,7800,0
536500,14220,0
246500,6720,0
366500,6360,0
326500,22800,0
386500,6300,0
226500,9240,0
206500,5100,0
216500,3780,0
176500,2880,0
166500,4080,0
186500,2460,0
646500,15840,1
246500,4620,0
536500,6120,0
66500,2520,0
276500,1200,0
486500,10500,0
126500,2460,0
326500,9720,0
116500,3000,0
346500,9960,0
126500,9540,0
266500,8400,0
206500,2580,0
286500,8700,0
96500,6000,0
246500,4800,0
1006500,10860,1
306500,3660,0
246500,3360,0
96500,6180,0
186500,3300,0
46500,1020,0
116500,5640,0
266500,3240,0
66500,4740,0
286500,8100,0
106500,3240,0
156500,3000,0
346500,6060,0
406500,4620,0
116500,4620,0
346500,4740,0
196500,3600,0
216500,4740,0
136500,2760,0
446500,18300,0
36500,2760,0
236500,13560,0
236500,5400,0
486500,5760,0
386500,10080,0
366500,8760,0
156500,5460,0
356500,6900,0
786500,13380,1
206500,3120,0
756500,9480,1
496500,11100,0
256500,5100,0
716500,6900,1
346500,5520,0
236500,4920,0
716500,14040,1
236500,5100,0
246500,6660,0
176500,2820,0
196500,2340,0
246500,7740,0
486500,8400,0
476500,14700,1
186500,6000,0
126500,7200,0
226500,4440,0
516500,11820,0
246500,7200,0
246500,7200,0
266500,4020,0
116500,1860,0
356500,5520,0
406500,3900,0
386500,8280,0
286500,4200,0
306500,13980,0
526500,5220,0
386500,4560,0
456500,4680,0
96500,5040,0
266500,9420,0
156500,1860,0
256500,6360,0
386500,3900,0
226500,3300,0
536500,9540,0
466500,9480,0
726500,6780,1
196500,3900,0
766500,15420,1
136500,5220,0
486500,10680,0
276500,5220,0
426500,5520,0
306500,5040,0
426500,7200,0
126500,1680,0
286500,4020,0
376500,5400,0
206500,3060,0
266500,3720,0
146500,6780,0
156500,5340,0
426500,7020,0
186500,3360,0
176500,3480,0
616500,9780,1
296500,4560,0
226500,3180,0
196500,8520,0
526500,9840,0
596500,11220,1
126500,2940,0
56500,1320,0
336500,5160,0
106500,1020,0
446500,8820,0
126500,1920,0
446500,7320,0
126500,4680,0
406500,7260,0
396500,6000,0
396500,9240,0
616500,19380,0
426500,6000,0
276500,6840,0
696500,9660,1
226500,5880,0
316500,3540,0
206500,4800,0
276500,5640,0
166500,10080,0
116500,4500,0
506500,7500,1
116500,8100,0
486500,10560,0
946500,20400,1
576500,12360,1
466500,8460,0
406500,5280,0
406500,6000,0
486500,12840,1
236500,3120,0
486500,33900,0
126500,2640,0
506500,6300,0
176500,3060,0
596500,14220,1
106500,6120,0
316500,11760,0
636500,8760,1
376500,7140,0
486500,7680,1
476500,4380,0
366500,6240,0
386500,4200,0
286500,7260,0
356500,5040,0
966500,54720,1
426500,5580,0
356500,4500,0
606500,8340,0
306500,2880,0
556500,8760,0
226500,2400,0
276500,2700,0
336500,4800,0
146500,6600,0
306500,2760,0
536500,7740,0
596500,5940,1
386500,4440,0
156500,3960,0
186500,2160,0
336500,4320,0
386500,5340,0
246500,4980,0
286500,8220,0
526500,8760,0
366500,11040,0
206500,2040,0
546500,7560,0
226500,3420,0
76500,2280,0
496500,7500,0
326500,6960,0
336500,7800,0
526500,13560,0
406500,6660,0
146500,4500,0
156500,180,0
286500,4440,0
86500,2220,0
106500,2280,0
246500,4080,0
1756500,57600,1
236500,5160,0
666500,7560,1
336500,5280,0
796500,15900,1
146500,4080,0
216500,8640,0
416500,3180,0
466500,5460,0
566500,5940,1
506500,6180,0
306500,3480,0
446500,8220,0
486500,7680,0
